80
2004 08 19 2.499133
2004 08 20 2.697639
2004 08 23 2.724787
2004 08 24 2.611960
2004 08 25 2.640104
2004 08 26 2.687676
2004 08 27 2.643840
2004 08 30 2.540727
2004 08 31 2.549693
2004 09 01 2.496891
2004 09 02 2.528273
2004 09 03 2.490913
2004 09 07 2.530017
2004 09 08 2.547950
2004 09 09 2.548199
2004 09 10 2.623417
2004 09 13 2.677464
2004 09 14 2.776842
2004 09 15 2.789544
2004 09 16 2.838610
2004 09 17 2.926282
2004 09 20 2.972857
2004 09 21 2.934999
2004 09 22 2.948448
2004 09 23 3.009221
2004 09 24 2.984563
2004 09 27 2.945460
2004 09 28 3.159657
2004 09 29 3.264763
2004 09 30 3.227901
2004 10 01 3.302123
2004 10 04 3.363891
2004 10 05 3.446332
2004 10 06 3.414203
2004 10 07 3.458287
2004 10 08 3.430392
2004 10 11 3.368873
2004 10 12 3.422173
2004 10 13 3.509346
2004 10 14 3.536743
2004 10 15 3.589296
2004 10 18 3.715075
2004 10 19 3.684689
2004 10 20 3.499134
2004 10 21 3.720554
2004 10 22 4.294653
2004 10 25 4.667505
2004 10 26 4.528028
2004 10 27 4.631889
2004 10 28 4.814454
2004 10 29 4.748203
2004 11 01 4.882449
2004 11 02 4.853558
2004 11 03 4.773856
2004 11 04 4.600257
2004 11 05 4.217940
2004 11 08 4.297641
2004 11 09 4.201751
2004 11 10 4.180829
2004 11 11 4.558414
2004 11 12 4.533009
2004 11 15 4.604491
2004 11 16 4.297392
2004 11 17 4.296396
2004 11 18 4.172859
2004 11 19 4.219185
2004 11 22 4.112087
2004 11 23 4.172361
2004 11 24 4.352685
2004 11 26 4.468003
2004 11 29 4.509348
2004 11 30 4.532511
2004 12 01 4.482200
2004 12 02 4.468252
2004 12 03 4.493159
2004 12 06 4.390792
2004 12 07 4.269746
2004 12 08 4.233631
2004 12 09 4.319559
2004 12 10 4.275225
